b0,b1,sig2
0.083651685,0.06144113,0.580752372
-0.04384309,0.067619281,0.850465094
0.033616475,0.063957944,0.832441846
0.18077357,0.070141437,0.602386085
-0.197793966,0.072075865,0.51393931
-0.188243322,0.071214236,0.6490952
0.108425092,0.065174454,0.518881353
0.107863864,0.061985956,0.836714588
0.056348264,0.065266271,0.519601989
0.025778436,0.063541976,0.477684154
0.257917913,0.063831738,0.582075848
0.189192086,0.06388866,0.767161045
0.189997147,0.059996223,0.492163454
0.253203933,0.067725058,0.726047631
-0.028586289,0.068159875,0.518349464
-0.070293348,0.069825226,0.63290204
-0.032047838,0.069057378,0.872760596
-0.177690972,0.069920115,0.753398051
-0.069707442,0.070677665,0.662257795
-0.011273158,0.072495704,0.450013658
0.054372379,0.064795379,0.587073049
0.122355764,0.063610066,0.747888922
0.008099836,0.063308376,0.564333891
0.298566996,0.064436137,0.695597351
0.138777611,0.065802091,0.505888423
0.030227673,0.060918243,0.846661807
0.229120207,0.070223753,0.55961272
0.000676256,0.066539919,0.537297089
0.04320942,0.069123589,0.54408354
-0.087491067,0.067157063,0.688162618
0.182913261,0.062464706,0.614045579
0.236387553,0.059190295,0.541498104
0.206946181,0.065223911,0.694459747
-0.036319247,0.073192678,0.680933824
0.104352552,0.059745935,0.701324766
0.420523051,0.061017268,0.772761049
0.178416188,0.058642883,0.614929044
0.259339395,0.066520232,0.71538055
-0.014253171,0.072063402,0.44479398
-0.021832707,0.067413591,0.460787277
-0.095258833,0.064053411,0.846713806
0.105451719,0.071555781,0.613464765
0.127025185,0.059710314,0.865829183
0.295503617,0.062321117,0.476879789
0.17772988,0.066021917,0.535372342
0.106771004,0.062892916,0.648770662
0.158183909,0.060637431,0.548368994
0.067210687,0.069219567,0.68373114
0.180116647,0.063374683,0.80004563
-0.217899721,0.070552654,0.910913405
0.067518117,0.062103829,0.441509199
0.091319571,0.065994632,0.518798082
-0.026008191,0.06979616,0.707052297
-0.14791426,0.074353596,0.5895964
-0.037972477,0.067159386,0.6375132
0.037250933,0.071071342,0.968690655
0.052557367,0.06157127,0.638044478
0.179694919,0.066645165,0.611205621
0.149861077,0.063134188,0.532955592
0.051530634,0.066849162,0.49122114
0.091873796,0.064375367,0.552712601
0.023132279,0.064658263,0.402185835
0.114526442,0.064896668,0.742043119
-0.028415431,0.068115272,0.601948387
-0.031815205,0.069206949,0.35779752
-0.060080188,0.069131055,1.029565651
0.10889363,0.058012568,0.648483438
0.351214719,0.051795687,0.651141213
0.250936947,0.062492715,0.768634687
-0.051659803,0.062594646,0.488432445
0.113297447,0.062128821,0.753984962
0.270611035,0.060941794,0.783476515
0.230767845,0.0657648,0.544612974
0.082793888,0.062439665,0.505919747
0.411746595,0.055771191,0.795554781
0.452505141,0.056131851,0.779966709
0.168067299,0.065010597,0.635835111
0.106505483,0.063794336,0.512715937
-0.150771021,0.065723434,0.570776082
-0.005960685,0.070441224,0.685067785
-0.088412562,0.069743375,0.513797893
-0.098859981,0.067456474,0.745194311
-0.057257427,0.063082152,0.862931976
-0.134957905,0.069796719,0.771744419
-0.090060099,0.06749689,0.73846019
-0.099731934,0.06866474,1.04287315
0.167159262,0.071357492,1.107164066
-0.124599077,0.070036342,0.693746845
-0.15277185,0.073321975,0.540497547
-0.232981672,0.073329914,0.810704847
-0.214314957,0.073410476,0.534640514
-0.03246692,0.06630544,0.543731379
-0.060053888,0.067906004,0.529998532
0.042074191,0.071096052,0.975520265
-0.058688961,0.063025473,0.553033654
0.174155392,0.064207972,0.516054613
0.34663148,0.055384151,0.694531518
0.276834051,0.067574018,0.703939522
0.31151603,0.064858786,0.601543133
0.0346662,0.073755918,0.612289208
-0.027733203,0.067210835,0.417490402
0.007642615,0.065315786,0.762344171
0.145372199,0.064015221,0.518952827
0.093638679,0.069077484,0.651670065
0.05562871,0.063239408,0.402831638
0.105126573,0.065736702,0.556492607
0.155802967,0.062456168,0.514266733
0.173025563,0.064739694,0.690277094
0.193379096,0.064623789,0.839768351
0.12788179,0.062094587,0.41506714
0.234254104,0.063666991,0.670382743
0.090176131,0.060992267,0.682527312
0.137111846,0.068128164,0.313803593
0.249519123,0.063973288,0.58567197
0.073548022,0.069835508,0.608756635
-0.091581324,0.066591172,0.42941662
-0.323833245,0.07263533,0.573102167
0.041366748,0.060210842,0.54206885
0.087446104,0.065874968,0.528794761
0.069287759,0.065915186,0.565579741
0.092619565,0.064853336,0.684198052
0.132393392,0.063981485,1.208385791
-0.027544601,0.066814024,0.461219607
0.097576158,0.060115081,0.630539451
0.19939005,0.056643462,0.758725647
0.345352726,0.059250504,0.682383077
0.298100149,0.059332657,0.725839601
0.217366986,0.065568504,0.665359865
0.216858468,0.062570514,0.599349104
0.154107784,0.069615552,0.651954981
-0.091384814,0.066445789,0.418003388
0.034674401,0.067931755,0.886605338
-0.029519719,0.061934105,0.521601749
0.284675178,0.06025954,0.698803169
0.050538224,0.065394361,0.591054802
0.200656238,0.061149249,0.673800508
0.086942975,0.060691104,0.62764612
0.096780697,0.061965213,0.779552306
0.122963748,0.072767331,0.488111336
-0.004109407,0.06082161,0.664243714
0.131457774,0.064536703,0.657836375
-0.071370849,0.065250932,0.650259254
0.05636558,0.071538436,0.578033664
-0.089906023,0.062354404,0.617618493
0.121193769,0.062481515,0.486571876
0.085820922,0.062758783,0.410359571
0.194435804,0.061372587,0.905177876
0.12368796,0.0645738,0.548003035
0.149394971,0.068319917,0.574951158
0.0235334,0.066237121,0.40862519
-0.015001126,0.071005251,0.69460087
0.022267481,0.058789734,0.897865199
0.2030601,0.057690067,0.478361473
0.233513915,0.067166289,0.864994722
0.121116183,0.061084004,0.8183195
0.181935736,0.058975945,0.77805446
0.350693594,0.06216123,0.693320847
0.287689277,0.06413604,0.600083533
-0.015317428,0.074670102,0.863166176
-0.288505757,0.06769849,0.546616084
0.167513281,0.063026964,0.74338119
0.352405428,0.061667231,1.013650665
0.378490461,0.059338494,0.524034897
0.164962422,0.064263641,0.769349624
0.059393536,0.060927347,0.690188595
0.201195189,0.061694063,0.764954679
0.356515875,0.063799004,0.523782626
0.115857608,0.065386865,0.578850673
0.176382777,0.062645389,0.547022034
0.138913751,0.065779195,0.66123535
-0.073664462,0.066500975,0.714771589
0.009506496,0.068838081,0.873589915
-0.30949272,0.074915177,0.880027855
0.01563397,0.063834579,0.564432959
0.088826408,0.060025826,0.478951158
0.013587716,0.06425323,0.393487202
0.041279291,0.070971837,0.553161766
-0.049455638,0.062918909,0.454688495
-0.021552294,0.068004754,0.865180996
0.022591419,0.065331675,0.483430544
0.175509867,0.064330463,0.868232799
0.075988037,0.067595281,0.645265286
0.194893319,0.066731511,0.579372461
0.050121757,0.064471904,0.818966993
-0.289208882,0.070228475,0.789606778
-0.037872437,0.057528382,0.735160298
0.307584754,0.065440041,0.597046074
-0.034612221,0.06529439,0.664207203
-0.042164069,0.069472205,0.655395358
-0.08336643,0.062728022,0.487061977
0.273337728,0.055425667,0.631264855
0.404764595,0.055503125,0.603769914
0.288503156,0.059840401,0.684924752
0.233512366,0.061507235,0.649410184
-0.00960626,0.071266632,1.026996659
0.306546113,0.05562507,0.848837975
0.14683433,0.06976967,0.620111587
-0.089789753,0.069245708,0.583273962
-0.152640367,0.069153406,0.860160043
0.102259266,0.066757802,0.493705648
0.186383802,0.063834096,0.621272385
-0.002655351,0.070387596,0.842737041
0.003290579,0.063541406,0.730847822
0.060852817,0.068672576,0.866870847
0.125392688,0.062848567,0.686733868
0.023526885,0.070583083,0.872111201
0.078466876,0.065770413,0.706964179
-0.114239773,0.068221689,0.58869704
-0.047878964,0.060622732,0.91865869
0.214696439,0.06094404,0.536554697
0.120560752,0.060373795,0.636192244
0.144975997,0.064190281,0.781900253
0.109128901,0.061478382,0.599513226
0.175198786,0.067938086,0.575895764
0.331617781,0.070180317,0.601089576
0.039240586,0.061275888,0.719669357
0.120717062,0.056632677,0.488710015
0.497254491,0.057791046,0.701911189
0.477554401,0.054836431,0.600332375
0.287624396,0.065425376,0.514670167
-0.120962526,0.072157252,0.785139947
-0.143128634,0.073058096,1.039689812
-0.277711165,0.074461083,0.702027482
-0.336990124,0.071297398,0.835259332
0.072443283,0.064257642,0.598232616
-0.087534178,0.064071496,0.624204004
0.023568021,0.060768766,0.899509557
0.250205151,0.058991641,0.419061446
0.044339827,0.063582825,0.637050621
0.046390914,0.070452004,0.780316653
-0.181657126,0.071787578,0.497272009
-0.050942923,0.065152488,0.698573891
0.284616591,0.055767963,0.602324333
0.581331413,0.053025302,1.123028688
0.511048274,0.052609135,0.763142517
0.439931267,0.055485363,0.467691556
0.349603939,0.061472465,0.796619129
0.126968466,0.069744468,0.683322423
-0.107730733,0.07026715,0.763819251
-0.209282932,0.066378019,0.893961401
-0.120310549,0.066807292,0.688277963
0.051591959,0.070602871,0.663734609
-0.225388787,0.063303861,0.679632127
-0.015673088,0.064961586,0.51909115
0.170637293,0.060135495,0.492253566
0.321301269,0.059957235,0.549853615
0.010127257,0.062997645,0.908804931
0.049353596,0.062937017,0.546766988
0.152396273,0.055191789,0.770844696
0.365403575,0.061989243,0.838878901
0.048172671,0.06057485,0.740169897
0.141410046,0.06758848,0.673664797
-0.165588106,0.064277092,0.727093637
0.08050503,0.061612686,0.531000654
0.028674259,0.059342104,0.471849673
0.133242509,0.060793544,0.618045389
0.210808103,0.057868079,0.634526872
0.422701588,0.051469523,0.769312509
0.557870692,0.05817801,0.641207809
0.218483813,0.062112308,1.056166547
-0.112216823,0.072802669,0.636587593
0.010408909,0.072553208,0.519180554
-0.019662151,0.066487239,0.731167368
0.112533089,0.062299907,0.43663956
0.001999864,0.059009911,0.770985163
0.314782584,0.063937203,0.632465868
0.225461117,0.068042187,0.508377424
0.165520778,0.062992771,0.670345745
-0.092172694,0.060812055,0.735506034
0.213120902,0.068703699,0.585996098
0.08517473,0.064385572,0.642281881
-0.131512303,0.068489993,0.574425367
0.074746238,0.063645474,0.749949837
-0.171166197,0.071184089,0.857090413
-0.432674033,0.077862541,0.604860244
-0.259623463,0.069180089,0.820833562
-0.003155391,0.069289375,0.740154632
-0.0580402,0.072006919,0.645730017
0.017309043,0.067637521,0.696954573
-0.102430323,0.070484006,0.636627682
0.021127246,0.071837026,0.582824733
-0.129896901,0.07443482,0.741350265
-0.156475147,0.072416308,0.692860798
0.195403677,0.061614961,0.833943424
0.24972328,0.061079031,0.539445064
0.053033905,0.061210491,0.725126303
0.075270155,0.067582806,0.732177495
-0.187770649,0.073902926,0.751577814
-0.192001318,0.073795907,0.753952046
-0.169595125,0.067159714,0.713050706
0.003893056,0.068952506,0.62928668
0.055383749,0.063959271,0.809644544
0.191211937,0.065967871,0.98408142
0.06026498,0.066053108,0.481741014
0.235041289,0.064854587,0.594174638
0.025940884,0.065874184,0.550824196
0.074717523,0.071552418,0.465918762
-0.060809205,0.066262819,0.749111368
0.097319131,0.067966156,0.728935037
0.228271289,0.052493866,0.612110749
0.295362192,0.064256927,0.658848918
-0.113180847,0.060157728,0.656172458
0.236400184,0.061350186,0.605246981
-0.045253075,0.061096888,0.530165507
0.265421118,0.059129981,0.761082098
0.191180273,0.055502892,0.637730386
0.352350795,0.062552083,0.578490317
-0.111882775,0.064739045,0.762844073
0.058112805,0.064463916,0.519980897
0.18036504,0.066000632,0.555739982
0.120424878,0.064002262,0.709520951
0.146624647,0.069354042,0.692243224
-0.161144531,0.06804186,0.931826934
-0.123315956,0.064198632,0.864427149
0.148017657,0.077139034,0.821544027
-0.264107404,0.076708678,0.581990896
-0.077311812,0.066273625,0.839325229
-0.042067614,0.063233162,0.866108882
0.135908548,0.063860173,0.640841667
0.194436596,0.063272006,0.464699197
0.242341688,0.058317516,0.561861604
0.399914319,0.058636132,0.714415376
0.464892485,0.059842177,0.889177432
0.116023438,0.067910631,0.581035608
0.039457159,0.062513126,0.545257753
0.219048289,0.06474585,0.503751392
0.20295801,0.064405922,0.669965065
0.173130007,0.061841007,0.624375598
0.123389302,0.057576762,0.962695132
0.065453782,0.063063703,0.630958635
0.23553484,0.064728507,0.591659634
0.065127595,0.063358969,0.622302928
-0.008274547,0.067551565,0.691140259
0.047889343,0.071343222,0.508703631
-0.131487648,0.068881271,0.704859234
-0.070382023,0.070329865,0.480917004
0.025202373,0.062568024,0.749425006
0.033534453,0.070995323,0.71178706
-0.060210022,0.073196934,0.583805913
-0.017060024,0.066494726,0.759972937
0.073205716,0.074753474,1.110563817
-0.174829805,0.073893475,0.661745855
-0.162875005,0.068946441,0.710324187
0.035705901,0.063132087,0.618946393
0.13791573,0.063774451,0.738274438
-0.119968013,0.065337371,0.561943496
0.043401877,0.069740704,0.713221923
0.196533542,0.058832403,0.383703709
0.197770946,0.058072172,0.639752698
0.247027396,0.05729326,0.505737261
0.222057343,0.065188142,1.147492697
0.327091429,0.061236057,0.604952183
0.112141224,0.064232435,0.521053803
0.113136988,0.065122065,1.112484084
0.0341107,0.075002803,0.740230071
-0.048020004,0.062919718,0.843602929
0.273079467,0.055870288,0.999743607
0.444845175,0.062955483,0.623360833
0.020178546,0.069908726,0.7384858
-0.223482676,0.066636549,1.075924647
-0.107783864,0.06389818,0.618166753
0.090870954,0.064613016,0.766882621
-0.092550313,0.071761942,0.582775684
-0.110427066,0.072293274,0.769150587
-0.117006215,0.071866655,0.672789112
-0.281649036,0.074801389,0.759925962
-0.3406438,0.079790732,1.171071984
-0.275481314,0.07065209,0.490547521
-0.118376359,0.069992008,0.477321303
0.002998511,0.069084993,0.369853493
0.117258958,0.065773913,0.628021817
0.001628279,0.062516408,0.574381
0.154182557,0.064025781,0.641750898
-0.017399025,0.069139679,0.601234315
0.112869034,0.060349938,0.672864376
0.099816727,0.059723388,0.583157594
0.188550667,0.064254984,0.698657099
-0.062981079,0.070254518,0.615941863
-0.235702708,0.078372745,0.708923025
-0.126750348,0.067470354,0.51963957
0.014338161,0.064271298,0.512485931
0.31750007,0.061398345,0.589274766
0.176340056,0.058701754,0.783930967
0.206274042,0.057746356,0.589681642
0.303852853,0.059322746,0.750128697
0.316698485,0.055759417,0.940242839
0.499370246,0.048081583,0.947153314
0.566567165,0.055508995,0.541141959
0.129999976,0.060356719,0.644454439
0.148862356,0.064228073,0.780654731
0.168565543,0.065097072,0.596799677
0.209498978,0.055693089,0.616587546
0.450823036,0.057471702,0.729811899
0.164264304,0.065100243,1.025306919
0.230169698,0.063581317,1.146032876
0.222886586,0.062110076,0.506546385
0.277024824,0.05580059,0.628902501
0.302322401,0.061856909,0.432783112
0.15868171,0.061261759,0.562097232
0.182910813,0.061919479,0.585959995
0.055833342,0.069121844,0.574209775
-0.163958862,0.072049447,0.423009523
-0.128011889,0.066602957,0.449570168
0.051649022,0.062978606,0.483519447
0.118785506,0.067495358,0.614862109
0.14820069,0.063777362,0.57428618
0.037550724,0.064280512,1.004605275
-0.137037788,0.072862196,0.527883421
-0.134012679,0.073891264,0.795004368
-0.041278196,0.069410051,0.568405201
-0.172412988,0.067711639,0.719133346
0.376085355,0.058489035,0.713781315
0.109283379,0.064773921,0.622782886
0.153995507,0.063767452,0.591183747
-0.055678276,0.070361832,0.667918299
-0.147969675,0.069494997,0.719922305
-0.214167022,0.07485475,0.811837284
-0.164506976,0.070116209,0.715542547
0.010225346,0.072490557,0.835532065
-0.163819623,0.071346068,0.689775217
-0.011677121,0.064668115,0.681039017
0.038342206,0.062389721,0.641236365
0.215753216,0.065865311,0.880516021
0.128185895,0.059774904,0.732160528
-0.034367953,0.063573099,0.563684979
0.11257467,0.059079681,0.80916132
0.332382116,0.06717548,0.889371998
0.037778093,0.069462418,0.723040959
-0.18449932,0.073988644,0.50759202
-0.237941784,0.076405145,1.019851775
-0.13357996,0.063386271,0.698743891
0.216269997,0.061127692,0.691692791
0.087970677,0.061969453,0.876018604
0.096177729,0.057224073,0.526615288
0.217345075,0.065824585,1.163715052
0.047966725,0.060235721,0.476034448
0.209000728,0.059931358,0.470289366
0.083873887,0.063811597,0.604220191
0.172787739,0.060164067,0.623382242
0.374834693,0.058187177,0.739826362
0.07343068,0.061453001,0.493446216
0.107218791,0.064183347,0.498406644
-0.034728826,0.072087637,0.637069853
0.162230885,0.06213414,0.650566107
0.282862752,0.066510463,0.45831514
0.235114644,0.06694903,0.542034842
-0.111128259,0.067584319,0.495792575
0.036769745,0.064406915,0.542236581
0.242873259,0.060391224,0.474986296
0.108936948,0.065125712,0.828861677
0.13645182,0.062376218,0.428978353
0.413430427,0.062956164,0.583341417
-0.059178608,0.058435054,0.63911269
0.113723195,0.071182,0.737795537
-0.22083259,0.074552406,0.784910069
-0.035392006,0.069490194,0.47170912
0.081510429,0.060109784,0.737619818
0.209072101,0.063741025,0.754552393
0.0611706,0.065012454,1.106780558
0.075126868,0.063253773,0.527882791
0.038442799,0.069745209,0.628099617
0.094745126,0.066794802,0.969287279
0.221059595,0.064288203,0.665085454
0.194903892,0.066396973,0.838784315
0.149680484,0.06036027,0.930820094
0.36785293,0.059830176,0.546393105
0.032237817,0.066019901,0.854436908
-0.121869956,0.072673371,0.813672001
-0.274136169,0.071505778,0.721987789
-0.011860634,0.064519245,0.729478518
0.168156442,0.05650304,0.856966973
0.407514179,0.054430203,0.804631437
0.192497686,0.069266572,1.022903329
0.179489013,0.066605833,0.722175106
0.207033435,0.063247306,0.813191625
-0.113651457,0.078014399,0.698087522
-0.25614316,0.063226092,0.660527849
0.226669715,0.063032986,0.724122922
0.381647699,0.052932387,1.108590359
0.344858127,0.05689444,0.674038987
0.193497081,0.060993511,0.482919654
-0.018482313,0.062469317,0.676863111
0.221331445,0.062655179,0.422811245
0.1977559,0.062431299,0.685632931
0.108679577,0.061810616,0.578589456
-0.067995592,0.069779997,0.68620266
-0.062922316,0.067331244,0.805772502
-0.166242048,0.074127943,0.643340229
-0.027860178,0.067329317,0.399844424
-0.043377115,0.068229698,0.612298741
-0.168924885,0.073578389,0.768586805
-0.082919149,0.071669311,0.482378914
-0.156190819,0.069365528,0.466654018
-0.145531205,0.066415961,0.603279007
0.139321449,0.063568769,0.830670251
0.044701395,0.068854926,0.676794872
-0.086075846,0.066942879,0.641612896
-0.098163018,0.072129297,0.586519241
-0.24042688,0.065585037,0.535869691
0.126904311,0.067654875,0.677875837
-0.049868556,0.070199954,0.569872273
-0.166558085,0.071935573,0.765488465
0.086387761,0.073114367,0.561946915
-0.009096083,0.070737215,0.539073186
0.060400836,0.06999188,0.780599723
-0.183831137,0.070014185,0.609305034
-0.059189696,0.065428483,0.568861799
0.375211639,0.060432272,0.684935697
0.129601517,0.06461081,0.641579826
0.216520308,0.062658629,0.802721439
0.333162193,0.061375062,0.554592478
0.109020242,0.060555077,0.777895043
0.073757129,0.067649169,0.550232337
-0.001915684,0.070685731,0.651850991
0.048196053,0.066823589,0.721447954
0.045655646,0.065848324,0.703298436
0.231173495,0.054741645,0.478779786
0.368418871,0.059120027,0.589673619
0.167339568,0.068655976,0.551917789
-0.101921487,0.065498068,0.61643998
0.123679186,0.066626155,0.60439551
-0.039699211,0.07203288,0.761348998
-0.143119399,0.074124844,0.526302743
-0.456350346,0.077176422,0.567899936
-0.104021635,0.070674018,0.463141433
-0.193890791,0.069061046,0.591850623
-0.153026345,0.072353801,0.648240165
0.015219405,0.065234051,0.559297597
-0.082344296,0.066027073,0.523550915
-0.151639545,0.0662674,0.431321483
-0.021484163,0.068641946,0.731572765
-0.148676572,0.066921598,0.583290699
-0.037100415,0.063656272,0.579809266
0.112979749,0.064714536,0.840484081
0.178292008,0.067029881,0.571441109
-0.006475483,0.068773017,0.631588685
-0.014888148,0.062893068,0.48602291
-0.01895707,0.067538944,0.695631805
-0.148141182,0.069697661,0.583298626
0.01000633,0.066017368,0.768567563
-0.136841783,0.070124695,0.888756956
0.086576675,0.070420469,0.684574102
0.09023487,0.070979756,0.693933243
0.21220481,0.06408455,0.505366629
0.149959351,0.060470495,0.704458726
0.128661674,0.068744248,0.477457641
-0.00103851,0.070433565,0.533606312
0.198052918,0.062300397,0.831313464
0.108072903,0.066073922,0.800270589
0.21178492,0.062733852,0.704863204
0.217125779,0.058832618,0.568694391
0.083824028,0.064696767,0.586495539
0.096122816,0.067698308,0.606388055
0.172440365,0.058676509,0.617321571
0.275281527,0.060351906,0.765351971
0.134786648,0.067534739,0.67824568
0.079707715,0.066154701,0.491638563
-0.030670187,0.065658537,0.673151986
0.138679047,0.068065246,0.515772705
-0.063019312,0.073170591,0.597516029
-0.015316403,0.06383742,0.629270188
0.058575926,0.063286199,0.645389159
0.238476923,0.064000978,0.607564584
0.192919048,0.065811789,0.789465231
0.004987372,0.061358729,0.610810604
0.158427872,0.061142151,0.577739275
0.224046602,0.070342452,0.474086255
-0.093139235,0.07091877,0.531074266
-0.244369748,0.068517067,0.871508407
-0.244411022,0.073302888,0.7421339
-0.244826565,0.075328885,0.497325142
-0.125569203,0.063655131,0.753010855
0.137436266,0.070270412,0.45511628
-0.078904824,0.067367432,0.837515159
0.366943153,0.059155268,0.66746271
0.033505586,0.065499521,0.743364493
0.196250796,0.064352467,0.618461144
0.225900497,0.057199978,0.712477309
0.323781808,0.057877096,0.702541694
0.484495962,0.064634904,0.887809909
0.219304858,0.065384082,0.58853933
0.220239058,0.058563757,0.78227169
0.075353302,0.071823638,0.559097303
-0.169697466,0.06653515,0.593500772
0.144359971,0.063353822,0.696600361
-0.013818755,0.068669049,0.676771339
-0.165950349,0.074790168,0.615019936
-0.112259152,0.072428521,0.832581039
-0.244268053,0.069694669,0.657352255
-0.125140952,0.065402356,0.766007296
0.009076655,0.062123684,0.560822616
-0.210376981,0.070934068,0.634372169
-0.052410412,0.06998074,0.730398693
-0.058820766,0.06316712,0.716560178
0.107736295,0.064110545,0.433921525
-0.029670829,0.067752554,0.768537459
0.176753418,0.063014481,0.616897784
0.415445355,0.054540099,0.602525179
0.294976955,0.058358354,0.606085653
0.300820707,0.063461103,0.541455621
0.05837663,0.062146518,0.786836999
0.110052945,0.075471802,0.80245727
-0.212599959,0.07577094,0.570998996
-0.228479309,0.071856538,0.826338811
0.084275731,0.064226285,0.46926474
0.127323879,0.071952526,0.713367631
-0.143482002,0.064844623,0.554916712
-0.03022253,0.065154776,0.815995924
0.279207887,0.058105109,0.973439607
0.424115136,0.058487687,0.471768225
0.229982198,0.068621383,0.741352354
-0.147363515,0.069947894,0.650502161
-0.130350149,0.064585494,0.667374521
-0.114403176,0.061464762,0.533997856
0.104566614,0.068672475,0.582300219
-0.024261492,0.069105096,0.555922491
0.243191455,0.060702114,0.624057352
0.194097148,0.062447206,0.784792169
0.222463768,0.057753203,0.720504588
0.062073466,0.067121291,0.772663415
0.012153286,0.064894552,0.571116836
0.056884197,0.055730901,0.862394297
0.437893292,0.066236778,0.589366882
-0.022877126,0.069353411,0.655843355
-0.153303804,0.078400107,0.963503203
-0.081941871,0.062293945,0.834646234
0.053435665,0.068761862,0.566856741
-0.145446018,0.074745554,0.638855195
0.070760176,0.066573313,0.637336784
0.144094834,0.06328568,0.654713097
0.116954333,0.062352184,0.67036071
0.327783704,0.056416287,0.507032556
0.279749891,0.052781275,0.549538094
0.494603736,0.052232452,0.652278263
0.169854613,0.06456734,0.863551196
0.140007118,0.071624878,0.542681446
-0.232889741,0.073030108,0.877040258
-0.323374674,0.074017028,1.077978988
0.017684705,0.062672302,0.641790494
0.085960017,0.067167642,0.487306329
0.145568852,0.0618166,0.568486064
0.110067192,0.068209821,0.578546636
-0.066495555,0.070520616,0.62087205
0.050819532,0.066367955,0.668359625
-0.003028369,0.068208366,0.480320988
-0.163742663,0.065884148,0.679743371
0.158409637,0.06497556,0.52352802
0.182679559,0.069236158,0.558258786
-0.009683034,0.065554983,0.839768819
0.394625581,0.059458712,0.697643003
0.398924194,0.049862508,0.840528965
0.53468927,0.049216935,0.559935834
0.583249746,0.059637897,0.69103892
0.128597749,0.064541635,0.671549855
0.058308103,0.058765313,0.614586219
0.397834381,0.062897656,0.568879315
-0.10520302,0.067169277,0.593081964
-0.194497727,0.066686017,0.810823832
-0.26381524,0.074791494,0.671364757
-0.079460952,0.073815275,0.716062952
-0.049846186,0.064839729,0.543695628
-0.079523783,0.066119553,0.832309487
0.089133712,0.063094368,0.585021297
0.156277929,0.063592573,0.953527817
0.057926144,0.066739779,0.539328843
0.312606316,0.055671421,0.531205776
0.201523898,0.063138172,0.497067246
0.312039768,0.050948348,0.612002098
0.450662696,0.055556713,0.882982851
0.310867274,0.061138174,0.505067206
0.352014666,0.051900511,0.783278763
0.705610828,0.054970483,0.914665701
0.244950504,0.057360588,0.570072154
0.14910081,0.066016463,0.613462454
0.092669977,0.065629991,0.429341149
-0.006805419,0.069551726,0.584872388
0.009663836,0.067896879,0.826707505
-0.003383118,0.066593475,0.52295684
0.181383527,0.061842975,0.461222308
0.169100963,0.068305168,0.695934207
-0.024439466,0.064055282,0.480263316
0.288379795,0.054714514,0.903891072
0.24247426,0.055931478,0.426231601
0.298044269,0.05957066,0.80852767
0.29353614,0.057318303,0.863149807
0.23865409,0.062457039,0.63716928
0.195092076,0.057469287,0.739805751
0.206069607,0.062913123,1.104900143
-0.085998089,0.072560536,0.537144458
-0.097574204,0.071400043,0.917573266
0.00268933,0.062117413,0.405864811
0.048723307,0.06578971,0.695781895
0.313453069,0.063042456,0.727825117
0.103981725,0.066510447,0.701508198
0.000966258,0.067523172,0.490440521
-0.038724661,0.063043531,1.213535179
0.109266981,0.066915677,0.511843311
0.196970108,0.06607089,0.751323527
0.008253705,0.066311875,0.746461086
-0.035696222,0.065033145,0.555832797
0.104345866,0.065447207,0.648689192
0.076459713,0.068807464,0.516326541
0.087707137,0.066772047,0.609351379
0.043290986,0.061165225,0.626823811
0.23412043,0.063336572,0.66908858
0.234239934,0.062659889,0.871803082
0.426722605,0.062704778,0.545602426
0.168298114,0.063066861,0.749388651
0.230927531,0.066004253,0.742263025
0.174508038,0.063499298,0.632297285
-0.086204379,0.064107772,0.584895853
0.129715767,0.056566002,0.648774846
0.276713898,0.064970622,0.851109435
0.059156838,0.062978389,0.669128005
-0.085866946,0.0682133,0.663201612
-0.06179854,0.070623046,0.634136732
0.024384027,0.066269603,0.887072468
0.10922268,0.05999728,0.525388958
0.005146827,0.064296247,0.699047604
-0.14904681,0.066257547,0.6041913
0.036059697,0.063451062,0.56338676
-0.043495687,0.071500096,0.747496289
-0.134289563,0.067806382,0.690522272
-0.069667747,0.06883094,0.705747314
-0.08567349,0.069861849,0.646929894
-0.029185264,0.066053378,0.679635538
0.217961447,0.061814828,0.793787887
0.171551503,0.066679468,0.586515484
0.23907744,0.060231865,0.626006776
-0.012837592,0.071432507,0.578491202
-0.008613733,0.070424039,0.828064408
-0.017395983,0.069571061,0.63168686
0.025830645,0.064955699,0.544359955
-0.115236402,0.068751336,0.494695543
-0.170593418,0.073820109,1.002573141
-0.070587801,0.062436281,0.635078134
-0.020631973,0.067788702,0.537448172
0.159326665,0.062954664,0.706706028
0.195004703,0.063138679,0.624617222
-0.088426232,0.065248505,0.49741134
0.065564991,0.06251472,0.831577938
-0.000356355,0.064115729,0.612475995
-0.01855883,0.068243921,0.774463656
-0.018573391,0.064685956,0.820106036
0.023894651,0.064857642,0.536840027
-0.036380408,0.064722268,0.767090176
-0.000793597,0.066020916,0.924215739
0.1761889,0.064362694,0.512034184
-0.018804354,0.065085998,0.604775679
0.196287819,0.064289771,0.613240495
-0.075229763,0.067521912,0.548334829
-0.013932103,0.067805995,0.636582092
0.115478837,0.067043344,0.458683779
-0.076738324,0.06901509,0.656057178
-0.072267559,0.068146123,0.685398237
0.141678182,0.068068808,0.573057955
-0.17484605,0.070403535,0.635499982
-0.189677035,0.069256086,0.633564408
-0.045685968,0.067243649,0.582999836
-0.191445748,0.073847775,0.571539946
-0.032559447,0.067182763,0.47898351
0.075775708,0.066469441,0.522142689
